order,station,post,lat,long,lat
389,鮫洲,140-0011,品川区東大井１-２-２０,139.742227,35.604977
390,立会川,140-0011,品川区東大井２-２３-１,139.738886,35.598489
391,大井競馬場前,140-0012,品川区勝島２-２-３５,139.74708,35.595006
392,大森海岸,140-0013,品川区南大井３-３２-１,139.73544,35.587576
393,大井町,140-0014,品川区大井１丁目,139.73485,35.606257
394,大井町,140-0014,品川区大井１丁目,139.735025,35.607535
395,大井町,140-0014,品川区大井１丁目,139.735025,35.607535
396,西大井,140-0015,品川区西大井１丁目,139.721729,35.601616
397,西大井,140-0015,品川区西大井１丁目,139.721729,35.601616
398,目黒,141-0021,東京都品川区上大崎二丁目16-9,139.715775,35.633923
399,目黒,141-0021,東京都品川区上大崎四丁目2-1,139.7155,35.633272
400,目黒,141-0021,東京都品川区上大崎四丁目2-1,139.7155,35.633272
401,目黒,141-0021,東京都品川区上大崎四丁目2-1,139.7155,35.633272
402,五反田,141-0022,東京都品川区東五反田一丁目26,139.723822,35.625974
403,五反田,141-0022,東京都品川区東五反田二丁目1-1,139.724175,35.625262
404,五反田,141-0022,東京都品川区東五反田一丁目26-14,139.724175,35.627102
405,不動前,141-0031,品川区西五反田５-１２-１,139.71469,35.626526
406,大崎,141-0032,東京都品川区大崎一丁目21-4,139.728439,35.619772
407,大崎,141-0032,東京都品川区大崎一丁目21-4,139.728439,35.619772
408,大崎,141-0032,東京都品川区大崎一丁目21-4,139.728439,35.619772
409,大崎広小路,141-0032,品川区大崎４-１-１,139.722339,35.622244
410,大崎,141-0032,東京都品川区大崎一丁目21-4,139.728439,35.619772
411,下神明,141-0033,品川区西品川１-２９-６,139.726256,35.608704
412,戸越公園,142-0041,品川区戸越５-１０-１５,139.718159,35.608856
413,戸越,142-0041,品川区戸越３-４-１７,139.716495,35.614633
414,戸越銀座,142-0051,品川区平塚２-１６-１,139.714862,35.615928
415,中延,142-0053,品川区中延４-５-５,139.712526,35.60571
416,荏原町,142-0053,品川区中延５-２-１,139.707571,35.60382
417,荏原中延,142-0053,品川区中延２-８-１,139.712196,35.610056
418,中延,142-0053,品川区中延４-５-５,139.713736,35.605769
419,武蔵小山,142-0062,品川区小山３-４-８,139.704524,35.620538
420,西小山,142-0062,品川区小山６-３-１０,139.698694,35.615455
421,旗の台,142-0064,品川区旗の台２-１３-１,139.702286,35.604923
422,旗の台,142-0064,品川区旗の台２-１３-１,139.702286,35.604923
423,昭和島,143-0004,大田区昭和島２-２-１,139.749918,35.570656
424,流通センター,143-0006,大田区平和島６-１-２,139.748964,35.58186
425,大森町,143-0015,大田区大森西３-２４-７,139.732027,35.572431
426,大森,143-0016,大田区大森北１丁目,139.728079,35.588903
427,平和島,143-0016,大田区大森北６-１３-１１,139.73491,35.57868
428,馬込,143-0021,大田区北馬込２-３１-９,139.711772,35.596435
429,西馬込,143-0026,大田区西馬込２-１-６,139.705942,35.586859
430,糀谷,144-0034,大田区西糀谷４-１３-１７,139.72962,35.5545
431,大鳥居,144-0034,大田区西糀谷３-３７-１８,139.739356,35.552531
432,天空橋,144-0041,大田区羽田空港１-１-２,139.75423,35.548908
433,羽田空港国際線ターミナル,144-0041,東京都大田区羽田空港二丁目6番5号,139.768968,35.544676
434,羽田空港国内線ターミナル,144-0041,大田区羽田空港３-３-４,139.785962,35.549809
435,整備場,144-0041,大田区羽田空港１-７-４,139.753366,35.555125
436,天空橋,144-0041,大田区羽田空港１-１-２,139.75423,35.548908
437,羽田空港国際線ビル,144-0041,東京都大田区羽田空港二丁目6-5,139.768206,35.544169
438,新整備場,144-0041,大田区羽田空港３-５-１,139.786777,35.542773
439,羽田空港第１ビル,144-0041,大田区羽田空港３-３-２,139.784653,35.549163
440,羽田空港第２ビル,144-0041,大田区羽田空港３-４-２,139.787979,35.550734
441,穴守稲荷,144-0043,大田区羽田４-６-１１,139.746669,35.550326
442,蓮沼,144-0051,大田区西蒲田７-１７-１,139.708544,35.564173
443,蒲田,144-0052,大田区蒲田５丁目,139.716032,35.562517
444,蒲田,144-0052,大田区蒲田５丁目,139.714626,35.561767
445,蒲田,144-0052,大田区蒲田５丁目,139.714626,35.561767
446,梅屋敷,144-0052,大田区蒲田２-２８-１,139.728266,35.566873
447,京急蒲田,144-0052,大田区蒲田４-５０-１０,139.723681,35.560796
448,京急蒲田,144-0052,大田区蒲田４-５０-１０,139.723681,35.560796
449,雑色,144-0055,大田区仲六郷２-４２-１,139.715005,35.549725
450,六郷土手,144-0055,大田区仲六郷４-２７-１１,139.7076,35.540577
451,大岡山,145-0062,大田区北千束３-２７-１,139.685909,35.607456
452,北千束,145-0062,大田区北千束２-１６-１,139.693303,35.606311
453,大岡山,145-0062,大田区北千束３-２７-１,139.685909,35.607456
454,長原,145-0064,大田区上池台１-１０-１０,139.697881,35.60219
455,洗足池,145-0065,大田区東雪谷１-１-６,139.690896,35.599648
456,石川台,145-0065,大田区東雪谷２-２３-１,139.685063,35.596888
457,雪が谷大塚,145-0066,大田区南雪谷２-２-１６,139.681083,35.592038
458,田園調布,145-0071,大田区田園調布３-２５-１８,139.667356,35.596815
459,多摩川,145-0071,大田区田園調布１-５３-８,139.668723,35.589591
460,田園調布,145-0071,大田区田園調布３-２５-１８,139.667356,35.596815
461,多摩川,145-0071,大田区田園調布１-５３-８,139.668723,35.589591
462,多摩川,145-0071,大田区田園調布１-５３-８,139.668723,35.589591
463,沼部,145-0072,大田区田園調布本町２８-１,139.67326,35.582526
464,御嶽山,145-0073,大田区北嶺町３２-１７,139.682473,35.585236
465,池上,146-0082,大田区池上６-３-１０,139.702822,35.572025
466,千鳥町,146-0083,大田区千鳥１-２０-１,139.69142,35.572983
467,久が原,146-0084,大田区南久が原２-６-１０,139.685678,35.579499
468,鵜の木,146-0091,大田区鵜の木２-４-１,139.680554,35.575452
469,下丸子,146-0092,大田区下丸子３-７-１,139.685576,35.571397
470,武蔵新田,146-0093,大田区矢口１-１８-１,139.692506,35.567806
471,矢口渡,146-0095,大田区多摩川１-２０-１５,139.700389,35.562462
472,原宿,150-0001,東京都渋谷区神宮前一丁目18,139.702592,35.670646
473,明治神宮前〈原宿〉,150-0001,渋谷区神宮前１丁目,139.703995,35.669071
474,明治神宮前〈原宿〉,150-0001,渋谷区神宮前１丁目,139.705367,35.668497
475,渋谷,150-0002,東京都渋谷区渋谷二丁目24-1,139.702417,35.659545
476,恵比寿,150-0022,東京都渋谷区恵比寿南一丁目5-5,139.71007,35.646685
477,恵比寿,150-0022,東京都渋谷区恵比寿南一丁目5-5,139.71007,35.646685
478,恵比寿,150-0022,東京都渋谷区恵比寿南一丁目5-5,139.708988,35.647332
479,代官山,150-0034,渋谷区代官山町１９-４,139.703284,35.648193
480,渋谷,150-0043,東京都渋谷区道玄坂一丁目1-1,139.701238,35.658871
481,渋谷,150-0043,東京都渋谷区道玄坂一丁目1-1,139.701238,35.658871
482,渋谷,150-0043,東京都渋谷区道玄坂一丁目1-1,139.701238,35.658871
483,渋谷,150-0043,東京都渋谷区道玄坂一丁目1-1,139.701238,35.658871
484,渋谷,150-0043,東京都渋谷区道玄坂一丁目4-1,139.700872,35.6587
485,渋谷,150-0043,東京都渋谷区道玄坂二丁目1-1,139.702148,35.65802
486,渋谷,150-0043,東京都渋谷区道玄坂一丁目1-1,139.701,35.659066
487,渋谷,150-0043,東京都渋谷区道玄坂二丁目1-1,139.701,35.659066
488,渋谷,150-0043,東京都渋谷区道玄坂二丁目1-1,139.702417,35.659545
489,神泉,150-0045,渋谷区神泉町４-６,139.693579,35.657244
490,恵比寿,151-0022,東京都渋谷区恵比寿南一丁目5-5,139.71007,35.646685
491,千駄ケ谷,151-0051,東京都渋谷区千駄ヶ谷一丁目35-10,139.711644,35.681231
492,千駄ケ谷,151-0051,東京都渋谷区千駄ヶ谷一丁目35-10,139.711644,35.681231
493,北参道,151-0051,渋谷区千駄ヶ谷４丁目,139.705453,35.678459
494,代々木,151-0053,東京都渋谷区代々木一丁目34-1,139.702042,35.683061
495,代々木,151-0053,東京都渋谷区代々木一丁目34-1,139.702042,35.683061
496,代々木,151-0053,東京都渋谷区代々木一丁目34-1,139.702042,35.683061
497,南新宿,151-0053,渋谷区代々木２丁目,139.69867,35.683483
498,参宮橋,151-0053,渋谷区代々木４丁目,139.693568,35.678586
499,代々木八幡,151-0053,渋谷区代々木５丁目,139.688913,35.669715
500,代々木,151-0053,東京都渋谷区代々木一丁目35-5,139.701666,35.683218
501,新宿,151-0053,東京都渋谷区代々木二丁目1-1,139.698812,35.68869
502,初台,151-0061,渋谷区初台１-５３-７,139.686354,35.68123
503,初台,151-0061,渋谷区初台１-５３-７,139.686354,35.68123
504,代々木公園,151-0063,渋谷区富ケ谷１丁目,139.689099,35.669187
505,代々木上原,151-0066,渋谷区西原３丁目,139.680153,35.669159
506,代々木上原,151-0066,渋谷区西原３丁目,139.680153,35.669159
507,幡ヶ谷,151-0072,東京都渋谷区幡ヶ谷一丁目,139.676183,35.677061
508,幡ヶ谷,151-0072,東京都渋谷区幡ヶ谷一丁目,139.676183,35.677061
509,笹塚,151-0073,渋谷区笹塚１-５６-７,139.667251,35.673758
510,笹塚,151-0073,渋谷区笹塚１-５６-７,139.667251,35.673758
511,学芸大学,152-0004,目黒区鷹番３-２-１,139.68522,35.628786
512,洗足,152-0012,目黒区洗足２-２１-１,139.694367,35.61043
513,都立大学,152-0031,目黒区中根１-５-１,139.676393,35.617835
514,緑が丘,152-0034,目黒区緑が丘３-１-１２,139.679482,35.60638
515,自由が丘,152-0035,目黒区自由が丘１-３０-１,139.668664,35.607224
516,自由が丘,152-0035,目黒区自由が丘１-３０-１,139.668664,35.607224
517,駒場東大前,153-0041,目黒区駒場３-９-１,139.684308,35.65868
518,中目黒,153-0051,目黒区上目黒３-４-１,139.698621,35.643854
519,中目黒,153-0051,目黒区上目黒３-４-１,139.698621,35.643854
520,祐天寺,153-0052,目黒区祐天寺２-１３-３,139.690758,35.637163
521,池尻大橋,154-0001,世田谷区池尻３-２,139.684319,35.650603
522,三軒茶屋,154-0004,世田谷区太子堂４-２１-１,139.670156,35.643716
523,三軒茶屋,154-0004,世田谷区太子堂４-２１-１,139.670156,35.643716
524,西太子堂,154-0004,世田谷区太子堂４-１０-３,139.666382,35.644545
525,駒沢大学,154-0011,世田谷区上馬４-３,139.661702,35.633471
526,桜新町,154-0015,世田谷区桜新町２-８,139.644779,35.631666
527,世田谷,154-0017,世田谷区世田谷４-９-６,139.650945,35.643564
528,上町,154-0017,世田谷区世田谷３-４-３,139.646276,35.643656
529,豪徳寺,154-0021,世田谷区豪徳寺１丁目,139.647381,35.653807
530,山下,154-0021,世田谷区豪徳寺１-４４-５,139.646509,35.653844
531,梅ヶ丘,154-0022,東京都世田谷区梅丘,139.653628,35.656024
532,若林,154-0023,世田谷区若林４-３-１５,139.659911,35.645933
533,松陰神社前,154-0023,世田谷区若林４-２１-１６,139.655211,35.643947
534,下北沢,155-0031,世田谷区北沢２丁目,139.66691,35.661539
535,東北沢,155-0031,世田谷区北沢３丁目,139.673014,35.665379
536,下北沢,155-0031,世田谷区北沢２丁目,139.667516,35.661655
537,池ノ上,155-0032,世田谷区代沢２-４３-８,139.67344,35.660402
538,新代田,155-0033,世田谷区代田５-３０-１８,139.660524,35.662593
539,世田谷代田,155-0033,世田谷区代田２丁目,139.661557,35.65834
540,代田橋,156-0041,世田谷区大原２-１８-９,139.659413,35.671092
541,明大前,156-0043,世田谷区松原２-４５-１,139.650352,35.668758
542,下高井戸,156-0043,世田谷区松原３-２９-１７,139.641372,35.66615
543,東松原,156-0043,世田谷区松原５-２-６,139.655535,35.662634
544,明大前,156-0043,世田谷区松原２-４５-１,139.650352,35.668758
545,松原,156-0043,世田谷区松原４-１０-８,139.642,35.660048
546,下高井戸,156-0043,世田谷区松原３-２９-１７,139.641372,35.66615
547,桜上水,156-0045,世田谷区桜上水５-２９-５２,139.63129,35.66768
548,宮の坂,156-0051,世田谷区宮坂１-２４-７,139.64494,35.647508
549,経堂,156-0052,世田谷区経堂１丁目,139.635993,35.650991
550,千歳船橋,156-0055,世田谷区船橋１丁目,139.624544,35.647616
551,上北沢,156-0057,世田谷区上北沢４-１４-３,139.62329,35.668857
552,芦花公園,157-0062,世田谷区南烏山３-１-１６,139.608247,35.670479
553,千歳烏山,157-0062,世田谷区南烏山６-１-１,139.60067,35.667921
554,成城学園前,157-0066,世田谷区成城６丁目,139.598958,35.640114
555,喜多見,157-0067,世田谷区喜多見９丁目,139.587445,35.636697
556,祖師ヶ谷大蔵,157-0072,東京都世田谷区祖師谷1丁目,139.609659,35.643236
557,尾山台,158-0082,世田谷区等々力５-５-７,139.653862,35.606971
558,等々力,158-0082,世田谷区等々力３-１-１,139.647938,35.608369
559,奥沢,158-0083,世田谷区奥沢３-４７-１７,139.672355,35.603947
560,九品仏,158-0083,世田谷区奥沢７-２０-１,139.660992,35.60538
561,上野毛,158-0093,世田谷区上野毛１-２６-６,139.638917,35.611957
562,二子玉川,158-0094,世田谷区玉川２-２２-１３,139.626685,35.611788
563,二子玉川,158-0094,世田谷区玉川２-２２-１３,139.626685,35.611788
564,用賀,158-0097,世田谷区用賀２-３９,139.633928,35.626436
565,四ツ谷,160-0004,東京都新宿区四谷一丁目,139.730644,35.686041
566,四ツ谷,160-0004,東京都新宿区四谷一丁目,139.730644,35.686041
567,四ツ谷,160-0004,東京都新宿区四谷一丁目,139.730644,35.686041
568,四ツ谷,160-0004,新宿区四谷１丁目,139.729947,35.684586
569,四谷三丁目,160-0004,新宿区四谷３-８,139.720103,35.687958
570,四ツ谷,160-0004,新宿区四谷１丁目,139.72955,35.686032
571,国立競技場,160-0013,新宿区霞ケ丘町１０-３,139.714932,35.679831
572,信濃町,160-0016,新宿区信濃町,139.720729,35.680031
573,信濃町,160-0016,新宿区信濃町,139.720729,35.680031
574,西武新宿,160-0021,新宿区歌舞伎町１-３０-１,139.7,35.696254
575,新宿,160-0022,東京都新宿区新宿三丁目38-1,139.700464,35.689729
576,新宿,160-0022,東京都新宿区新宿三丁目38-1,139.700464,35.689729
577,新宿,160-0022,東京都新宿区新宿三丁目38-1,139.700464,35.689729
578,新宿,160-0022,東京都新宿区新宿三丁目38-1,139.700464,35.689729
579,新宿,160-0022,東京都新宿区新宿三丁目38-1,139.700464,35.689729
580,新宿,160-0022,東京都新宿区新宿三丁目38-1,139.700464,35.689729
581,新宿,160-0022,東京都新宿区新宿三丁目38-1,139.700464,35.689729
582,新宿御苑前,160-0022,新宿区新宿１-８-１,139.71069,35.688588
